Polarity,Method,K,Feature Set,Season
0.4849893645564611,Lloyds (KM++),7,0 3,2015
0.48496346079107333,Lloyds (KM++),5,0 1 2 4 5,2010
0.48496346079107333,Lloyds (KM++),5,0 2 4 5 6,2010
0.4849525420368512,Lloyds (KM++),7,5 6,2015
0.4848324326511814,Lloyds (KM++),8,0 2 3 4 5,2010
0.4847975976693597,Lloyds (KM++),5,1 2 4,2014
0.4847975976693597,Lloyds (KM++),5,1 3 4,2014
0.48476133180928055,Lloyds (KM++),6,0 5,2013
0.48475358414176184,Lloyds (KM++),8,1,2013
0.4847017281488866,Lloyds (KM++),4,0 3 4 5 6,2011
0.4847017281488866,Lloyds (KM++),4,0 1 2 4 5 6,2011
0.48469059551575583,Lloyds (KM++),7,1 2 3,2012
0.484687076476998,Lloyds (KM++),7,0 1 2 4 5,2011
0.4846870764769979,Lloyds (KM++),7,0 2 4 6,2011
0.4846568954408515,Lloyds (KM++),7,1 4 5,2011
0.4846490308204303,Lloyds (KM++),6,1 2 3 6,2010
0.4845045592583962,Lloyds (KM++),8,0 1 5,2014
0.48439210689850076,Lloyds (KM++),5,1 2 3 5,2014
0.4843921068985007,Lloyds (KM++),5,0 1 2 5 6,2014
0.4843787023934083,Lloyds (KM++),8,0 1 2,2011
0.48437046953796103,Lloyds (KM++),7,2 3 4 5 6,2011
0.48435547802636414,Lloyds (KM++),7,0 3 6,2012
0.48433615037226785,Lloyds (KM++),7,2 4 6,2010
0.4843284154159667,Lloyds (KM++),7,0 2 4 5,2012
0.48432841541596666,Lloyds (KM++),7,3 4,2012
0.48432841541596666,Lloyds (KM++),7,2 4 5 6,2012
0.48432841541596666,Lloyds (KM++),7,0 1 2 3 6,2012
0.4843014366634162,Lloyds (KM++),6,0,2012
0.48417470860797907,Lloyds (KM++),8,1 5 6,2011
0.48412946685277536,Lloyds (KM++),8,3 5,2011
0.4841294668527753,Lloyds (KM++),8,6,2011
0.4841263877392545,Lloyds (KM++),8,0 1 3 4,2012
0.48396435914935854,Lloyds (KM++),7,0 5,2010
0.48394148929644565,Lloyds (KM++),8,3 4 6,2011
0.48391979169290095,Lloyds (KM++),7,0 2 5 6,2011
0.48388232069394305,Lloyds (KM++),6,2 4,2014
0.48388232069394305,Lloyds (KM++),6,1 5 6,2014
0.4838716044267235,Lloyds (KM++),6,1 2 3 6,2015
0.4838716044267235,Lloyds (KM++),6,0 2 3 4 6,2015
0.48380607315389923,Lloyds (KM++),7,0 4,2012
0.4837873895005531,Lloyds (KM++),8,4 5 6,2013
0.48374426693754424,Lloyds (KM++),7,1 2 3 5 6,2010
0.48372187823274776,Lloyds (KM++),6,3 5 6,2012
0.4836399399309301,Lloyds (KM++),7,0 1 2 3 5,2010
0.48363940575283165,Lloyds (KM++),7,3,2010
0.4836383453840458,Lloyds (KM++),6,0 1 3,2015
0.48363440175063405,Lloyds (KM++),8,0 3 4 5,2010
0.4836134001014199,Lloyds (KM++),8,1 2 4 6,2013
0.4835571349215892,Lloyds (KM++),6,2,2010
0.4835571349215891,Lloyds (KM++),6,0 1,2010
0.48354674393374086,Lloyds (KM++),6,0 1 2 3 4 5,2014
0.48353267443340975,Lloyds (KM++),8,0 1 2 3 5 6,2015
0.4835294203606051,Lloyds (KM++),8,0 3,2012
0.4835294203606051,Lloyds (KM++),8,0 2 3,2012
0.4834640215196826,Lloyds (KM++),6,2 3 5 6,2012
0.4834536709993099,Lloyds (KM++),5,4 6,2012
0.4834536709993099,Lloyds (KM++),5,1 3 4 5,2012
0.48343032834156924,Lloyds (KM++),8,0 2 3,2011
0.4834224115586015,Lloyds (KM++),7,5,2013
0.483328567139419,Lloyds (KM++),8,1 4,2013
0.48331854712451733,Lloyds (KM++),7,0 1 2 3 4 6,2010
0.48331241054293744,Lloyds (KM++),7,0 1 3 6,2012
0.48321280976702513,Lloyds (KM++),7,1 3,2010
0.4832091672975853,Lloyds (KM++),7,1 6,2010
0.48319678221639,Lloyds (KM++),6,0 5,2012
0.483068106469641,Lloyds (KM++),8,0 2 3,2014
0.48305224537367397,Lloyds (KM++),7,2 3 5 6,2014
0.4830242440466666,Lloyds (KM++),7,2 5,2015
0.482904681902886,Lloyds (KM++),6,2 3 4 6,2012
0.4828777580764415,Lloyds (KM++),7,1 2 3 5 6,2012
0.4828633904239332,Lloyds (KM++),7,2 6,2015
0.4827512934220251,Lloyds (KM++),8,6,2012
0.48273884527990085,Lloyds (KM++),8,0 1 2 3 6,2015
0.48270324360055167,Lloyds (KM++),7,3,2011
0.4826892957528204,Lloyds (KM++),8,2 4 5 6,2011
0.48261571491884875,Lloyds (KM++),8,0 2 3,2015
0.4825960182553128,Lloyds (KM++),8,2 4 6,2014
0.4825154208449403,Lloyds (KM++),5,5,2014
0.4825154208449403,Lloyds (KM++),5,1 2 5,2014
0.4825154208449403,Lloyds (KM++),5,4 5 6,2014
0.4825154208449403,Lloyds (KM++),5,0 1 2 4 6,2014
0.4825154208449403,Lloyds (KM++),5,1 2 3 4 5,2014
0.4825154208449402,Lloyds (KM++),5,2 3 5 6,2014
0.48247017983860085,Lloyds (KM++),6,4 5 6,2010
0.4824538307855574,Lloyds (KM++),8,0 1 2 5 6,2011
0.4824181499154788,Lloyds (KM++),8,1 2 4 5 6,2011
0.48241814991547877,Lloyds (KM++),8,0 2 3 4,2011
0.48241814991547877,Lloyds (KM++),8,1 2 3 4,2011
0.4824130421907191,Lloyds (KM++),6,0 1 3 4,2010
0.4822798684691268,Lloyds (KM++),6,2 5 6,2012
0.48227782878856124,Lloyds (KM++),7,2 3 6,2011
0.482273107338459,Lloyds (KM++),7,2 3 6,2012
0.48212545414516517,Lloyds (KM++),6,2 4 5,2014
0.48212509077705157,Lloyds (KM++),6,2 3,2014
0.4821177989846613,Lloyds (KM++),6,3,2013
0.4821177989846613,Lloyds (KM++),6,3 5,2013
0.4821177989846613,Lloyds (KM++),6,0 1 3 4 6,2013
0.4821177989846613,Lloyds (KM++),6,1 2 3 4 6,2013
0.4820808445248982,Lloyds (KM++),8,1 3 4 5 6,2014
0.48205512586344934,Lloyds (KM++),8,0 1 2 3 4 5,2011
0.4820229258193203,Lloyds (KM++),5,0 3 4,2013
0.4820229258193203,Lloyds (KM++),5,0 2 3 4,2013
0.4819670408400433,Lloyds (KM++),7,0 1 2 4 5 6,2011
0.48194160740841785,Lloyds (KM++),7,0 1 3 4 5,2011
0.4819375478377344,Lloyds (KM++),8,0 2 3 6,2010
0.4819208638923781,Lloyds (KM++),5,1 2 4,2011
0.48187958565832023,Lloyds (KM++),8,1 2 4 6,2010
0.4818720491941,Lloyds (KM++),7,0 2 4 6,2013
0.48184796460316676,Lloyds (KM++),8,0 1 2 3 6,2010
0.481798860414479,Lloyds (KM++),5,2 3 5 6,2012
0.48178759726298104,Lloyds (KM++),6,0 3 4 6,2014
0.4817581951914877,Lloyds (KM++),8,0 4 5 6,2011
0.4816551493137505,Lloyds (KM++),8,5,2013
0.48162857878618553,Lloyds (KM++),7,2 3 4 5 6,2015
0.48160033949191056,Lloyds (KM++),6,0 4 5 6,2011
0.48154511074080747,Lloyds (KM++),6,0 3 4 6,2011
0.48154511074080747,Lloyds (KM++),6,1 3 4 6,2011
0.4814942332143353,Lloyds (KM++),7,2 6,2010
0.4814598410255687,Lloyds (KM++),8,0 1 2 5 6,2012
0.48143795419306346,Lloyds (KM++),5,2 3 6,2010-2016
0.48142555399459336,Lloyds (KM++),7,1 2 3 4 6,2012
0.48138757350761757,Lloyds (KM++),7,2 3 4 5 6,2014
0.4813809635294846,Lloyds (KM++),6,0 1 2 3 4 5,2010
0.48132374781520165,Lloyds (KM++),5,0 1 2 3 4 6,2011
0.4813080639167595,Lloyds (KM++),8,0 1 2 3 4 5,2015
0.48128634681554655,Lloyds (KM++),7,0 2 6,2011
0.4812647596021382,Lloyds (KM++),6,1 4 5,2011
0.4812647596021382,Lloyds (KM++),6,0 1 3 4 5 6,2011
0.4812631714572503,Lloyds (KM++),7,0 1 3 4 6,2013
0.48119568011809394,Lloyds (KM++),8,0 4 6,2011
0.4811956801180938,Lloyds (KM++),8,3 4,2011
0.4811904761904762,Lloyds (KM++),6,0 1 2 3 4,2010
0.48119047619047617,Lloyds (KM++),6,0 1 3 4 5 6,2010
0.4810858578718642,Lloyds (KM++),6,0 5 6,2014
0.4810858578718642,Lloyds (KM++),6,1 3 4 6,2014
0.4810858578718642,Lloyds (KM++),6,0 2 3 4 5,2014
0.4810858578718642,Lloyds (KM++),6,0 1 2 3 4 6,2014
0.48108585787186414,Lloyds (KM++),6,1 5,2014
0.48108585787186414,Lloyds (KM++),6,2 5 6,2014
0.48108585787186414,Lloyds (KM++),6,0 1 2 3,2014
0.48108585787186414,Lloyds (KM++),6,0 4 5 6,2014
0.4810549440726318,Lloyds (KM++),6,0 2 4,2012
0.4810172302359582,Lloyds (KM++),8,0 1 2 4,2013
0.4810051068930862,Lloyds (KM++),5,0 6,2014
0.48098653828318455,Lloyds (KM++),8,1 3 6,2011
0.4808953233133798,Lloyds (KM++),8,2 4 6,2010
0.4808104789744794,Lloyds (KM++),6,4 5,2015
0.48080546409140446,Lloyds (KM++),8,4 6,2012
0.4807225250123887,Lloyds (KM++),8,2 6,2010
0.48071265175085776,Lloyds (KM++),8,0 1 4,2014
0.48067627074880215,Lloyds (KM++),8,0,2014
0.48067531722296836,Lloyds (KM++),8,0 1 2 3 6,2011
0.4806008332653196,Lloyds (KM++),7,0 1 3 4 5 6,2015
0.4805872419947355,Lloyds (KM++),7,0 1 3 6,2013
0.4805572580320185,Lloyds (KM++),7,1 3,2011
0.4805550588999112,Lloyds (KM++),5,3 4 5,2011
0.4805476912168887,Lloyds (KM++),6,1 4 6,2011
0.480527072711497,Lloyds (KM++),7,2 4 6,2013
0.4805213391864445,Lloyds (KM++),7,0 1 2 4 5 6,2015
0.48047948067059776,Lloyds (KM++),7,2 3 5 6,2012
0.4804718761996586,Lloyds (KM++),8,1 2 3 4,2014
0.4804702566735682,Lloyds (KM++),7,0 3 4 6,2013
0.48043915106673946,Lloyds (KM++),5,1 6,2012
0.4804160707733924,Lloyds (KM++),8,3 4 5 6,2010
0.4803104575163398,Lloyds (KM++),6,1 6,2011
0.48025719988509996,Lloyds (KM++),6,0 2 3,2012
0.4800990118935018,Lloyds (KM++),5,0 2 3 4 6,2011
0.48003746184400586,Lloyds (KM++),8,0 2 4 5 6,2015
0.4800320264556798,Lloyds (KM++),5,0 1 5,2014
0.4800320264556798,Lloyds (KM++),5,0 3 4 5 6,2014
0.4800320264556797,Lloyds (KM++),5,2 3,2014
0.47999871446163006,Lloyds (KM++),8,1 2 4 5,2011
0.4799528976326952,Lloyds (KM++),7,1 5,2010
0.47988232780561507,Lloyds (KM++),8,0 2 4 5,2012
0.47983682090601454,Lloyds (KM++),7,0 3 5,2014
0.4797775925649489,Lloyds (KM++),8,0 1 3 4 6,2015
0.47968172798441533,Lloyds (KM++),7,2 4 6,2015
0.47966584104256194,Lloyds (KM++),8,0 4 6,2015
0.4796357949970534,Lloyds (KM++),7,0 1 3,2015
0.479574073684672,Lloyds (KM++),8,0 1 3 4 5 6,2011
0.4795740736846719,Lloyds (KM++),8,1 5,2011
0.4795740736846719,Lloyds (KM++),8,0 1 5,2011
0.47952356783001954,Lloyds (KM++),8,1 2 3 4 6,2011
0.47944241747014466,Lloyds (KM++),8,1 3 6,2010
0.47942540923673,Lloyds (KM++),5,0 3 5,2011
0.4793655261021909,Lloyds (KM++),7,0 1 3,2014
0.4793655261021909,Lloyds (KM++),7,0 2 3 4 6,2014
0.47931695046439626,Lloyds (KM++),8,1,2012
0.47928827164993965,Lloyds (KM++),7,1 3 4 5 6,2012
0.4792874340571709,Lloyds (KM++),6,0 1 4 6,2012
0.4792053458755721,Lloyds (KM++),8,1 2 6,2010
0.4791914804182515,Lloyds (KM++),6,1 2 5 6,2012
0.47919064598707334,Lloyds (KM++),8,0 6,2011
0.4791906459870733,Lloyds (KM++),8,0 2 4 5 6,2011
0.4791557228569376,Lloyds (KM++),5,0 1 2 3,2011
0.47913688338400734,Lloyds (KM++),7,0 2 3 4 5,2014
0.47912958305530334,Lloyds (KM++),7,0 4,2013
0.47912958305530334,Lloyds (KM++),7,0 2 6,2013
0.47912958305530323,Lloyds (KM++),7,1 2 4 6,2013
0.47909350109326104,Lloyds (KM++),8,0 4,2015
0.47905200837174783,Lloyds (KM++),6,3 4,2014
0.47904670096545554,Lloyds (KM++),8,0 1 2 3 5,2010
0.47891153447002033,Lloyds (KM++),5,0 1 5 6,2014
0.47883112237469216,Lloyds (KM++),7,0 1 2 4 5 6,2012
0.4787639984966794,Lloyds (KM++),6,0 2 3 5,2015
0.47876284456571405,Lloyds (KM++),8,0 3 4 5 6,2010
0.478762844565714,Lloyds (KM++),8,0 6,2010
0.47864839985012264,Lloyds (KM++),8,3,2013
0.47860872087722783,Lloyds (KM++),8,0 2 4 5 6,2014
0.478590026443442,Lloyds (KM++),8,1 2 6,2011
0.4785573608145266,Lloyds (KM++),6,0 4 5 6,2010
0.4784978229463865,Lloyds (KM++),6,0 1 2 4 5,2011
0.4784336987945235,Lloyds (KM++),7,0 1 2 3 4,2014
0.47837547143962966,Lloyds (KM++),8,0 1 4 5 6,2010
0.4783116688193062,Lloyds (KM++),8,1 3 4,2015
0.47827103269021604,Lloyds (KM++),6,0 1 2 4 6,2012
0.47827103269021604,Lloyds (KM++),6,0 2 4 5 6,2012
0.47823032136545546,Lloyds (KM++),7,2 6,2011
0.47823032136545546,Lloyds (KM++),7,0 1 2 3,2011
0.47812488931134284,Lloyds (KM++),8,0 3,2013
0.4781099397510587,Lloyds (KM++),8,0 1 2 4 5 6,2011
0.47804649179460273,Lloyds (KM++),6,3 5,2011
0.47804649179460273,Lloyds (KM++),6,3 4 5 6,2011
0.47804649179460273,Lloyds (KM++),6,0 1 2 4 5 6,2011
0.4779086648048436,Lloyds (KM++),8,5,2014
0.4778803308725343,Lloyds (KM++),7,1 3,2012
0.4778803308725343,Lloyds (KM++),7,0 1 4 5 6,2012
0.4778803308725343,Lloyds (KM++),7,0 3 4 5 6,2012
0.4776808344585616,Lloyds (KM++),8,2 3 5 6,2010
0.4776158711633142,Lloyds (KM++),7,2 5 6,2011
0.4776092157731503,Lloyds (KM++),5,5 6,2011
0.4775970388155262,Lloyds (KM++),7,3 5 6,2011
0.4775946653020597,Lloyds (KM++),5,0 3 4 5,2011
0.4775246238538786,Lloyds (KM++),6,1 3 5 6,2012
0.4775164464355092,Lloyds (KM++),7,0 3 4 5,2010
0.47750719762460253,Lloyds (KM++),7,0 1 5,2015
0.47750193307079536,Lloyds (KM++),5,0 1 4 5,2010-2016
0.47750193307079536,Lloyds (KM++),5,1 2 3 4,2010-2016
0.477498467549025,Lloyds (KM++),8,0 3 4 6,2010
0.47741280383120993,Lloyds (KM++),5,2 5 6,2011
0.4773770470104877,Lloyds (KM++),8,0 1 2 5 6,2015
0.4773569218362618,Lloyds (KM++),8,1 2 5 6,2010
0.4772987126293371,Lloyds (KM++),7,0 1 2 4 5,2014
0.47721898732128915,Lloyds (KM++),7,0 2 3 4,2010
0.47717894882529027,Lloyds (KM++),8,2 4 5,2010
0.47711821866114174,Lloyds (KM++),5,3 5,2014
0.47711821866114174,Lloyds (KM++),5,4 6,2014
0.47711821866114174,Lloyds (KM++),5,1 3 6,2014
0.4771182186611417,Lloyds (KM++),5,0 1 3 6,2014
0.47710804024724757,Lloyds (KM++),8,0 1 3 5 6,2012
0.47704768669336006,Lloyds (KM++),7,2 5 6,2012
0.4770124843180326,Lloyds (KM++),7,0 1 2 3 4 5,2011
0.476984653510527,Lloyds (KM++),7,0 1 3 4 5 6,2010
0.47674130955064026,Lloyds (KM++),6,2 6,2011
0.47674130955064015,Lloyds (KM++),6,2 3 4 6,2011
0.4767244729574738,Lloyds (KM++),8,0 1 2 4 5 6,2015
0.47671422227427557,Lloyds (KM++),7,1 2 3 6,2010
0.47665198509266826,Lloyds (KM++),7,1 2 4 6,2012
0.476649498612091,Lloyds (KM++),5,0,2011
0.476649498612091,Lloyds (KM++),5,1 5 6,2011
0.476649498612091,Lloyds (KM++),5,2 3 6,2011
0.476649498612091,Lloyds (KM++),5,1 2 3 6,2011
0.476649498612091,Lloyds (KM++),5,2 3 4 5,2011
0.47664949861209094,Lloyds (KM++),5,3 5,2011
0.47664949861209094,Lloyds (KM++),5,2 4 6,2011
0.47664949861209094,Lloyds (KM++),5,0 2 5 6,2011
0.47664949861209094,Lloyds (KM++),5,0 3 5 6,2011
0.47664949861209094,Lloyds (KM++),5,0 2 4 5 6,2011
0.47664949861209094,Lloyds (KM++),5,0 2 3 4 5 6,2011
0.47661594226443044,Lloyds (KM++),8,2 3 4 6,2010
0.47628783296096927,Lloyds (KM++),7,0 3 5 6,2010
0.47628344417472845,Lloyds (KM++),7,0 2 3 4 5 6,2015
0.47628166986633735,Lloyds (KM++),8,3 6,2010
0.47628166986633735,Lloyds (KM++),8,0 1 5,2010
0.47627692618972206,Lloyds (KM++),8,3 4 5 6,2013
0.4762436268620552,Lloyds (KM++),5,0 4,2013
0.4762436268620552,Lloyds (KM++),5,0 1 3 4 5 6,2013
0.47617223735019026,Lloyds (KM++),7,0 4 5 6,2011
0.4761220806713877,Lloyds (KM++),8,1 5 6,2010
0.4760815698301865,Lloyds (KM++),8,2 4 6,2011
0.47605238253491455,Lloyds (KM++),5,0 4,2011
0.47605238253491455,Lloyds (KM++),5,1 2 5,2011
0.47605238253491455,Lloyds (KM++),5,0 1 2 5,2011
0.47605238253491455,Lloyds (KM++),5,0 2 3 4,2011
0.47605238253491455,Lloyds (KM++),5,2 3 4 5 6,2011
0.47605238253491455,Lloyds (KM++),5,0 1 3 4 5 6,2011
0.47605238253491455,Lloyds (KM++),5,1 2 3 4 5 6,2011
0.47605238253491444,Lloyds (KM++),5,2 4,2011
0.47605238253491444,Lloyds (KM++),5,3 4,2011
0.47605238253491444,Lloyds (KM++),5,0 1 5 6,2011
0.4760414062636722,Lloyds (KM++),6,1 5 6,2010
0.4759944759292592,Lloyds (KM++),6,0 1 3 4,2011
0.47599447592925914,Lloyds (KM++),6,0 4,2011
0.47599447592925914,Lloyds (KM++),6,1 2 3 5,2011
0.4758884428759274,Lloyds (KM++),7,0 3 4 6,2011
0.4757756947785599,Lloyds (KM++),7,1 3 4 5,2011
0.4757737298465386,Lloyds (KM++),7,0 1 2 6,2011
0.4757494875054399,Lloyds (KM++),7,1 3 4,2010
0.47571921199522177,Lloyds (KM++),6,0 2 4,2014
0.4756837447991159,Lloyds (KM++),7,2 3 4,2015
0.47560253425597226,Lloyds (KM++),6,2 5,2012
0.4754770761471057,Lloyds (KM++),7,0 2 3 5 6,2015
0.4754686126200266,Lloyds (KM++),8,2 4,2010
0.47543272309558066,Lloyds (KM++),6,1 3 4 6,2015
0.47543009278303394,Lloyds (KM++),6,0 1 6,2011
0.47541329170249025,Lloyds (KM++),7,0 3 4,2012
0.47536121577595397,Lloyds (KM++),6,0 1 4,2010
0.47536121577595397,Lloyds (KM++),6,1 4 5 6,2010
0.47536121577595397,Lloyds (KM++),6,0 1 2 3 6,2010
0.47536121577595397,Lloyds (KM++),6,0 1 2 3 4 5 6,2010
0.47534405066374374,Lloyds (KM++),7,2 3 5,2014
0.4753127174964902,Lloyds (KM++),8,0 2 3 6,2012
0.47524935001568086,Lloyds (KM++),6,0 3,2014
0.4752147769174347,Lloyds (KM++),7,4 5 6,2010
0.47513687299640717,Lloyds (KM++),8,0 3 4 5,2014
0.4750886146592234,Lloyds (KM++),7,3 4 6,2014
0.4750542155543423,Lloyds (KM++),7,0 1 6,2010
0.4750412940742006,Lloyds (KM++),7,2 3 5,2012
0.4750412940742006,Lloyds (KM++),7,1 3 4 5,2012
0.4750118017444508,Lloyds (KM++),7,0 2 4 5,2015
0.47497179094923453,Lloyds (KM++),7,2 5 6,2010
0.47497033542993566,Lloyds (KM++),7,2 3 4,2012
0.47497033542993566,Lloyds (KM++),7,0 2 3 6,2012
0.47497033542993566,Lloyds (KM++),7,0 2 3 4 6,2012
0.4749494242141301,Lloyds (KM++),6,3 4 5,2011
0.4749335821899382,Lloyds (KM++),8,0 1 2 4,2011
0.47493358218993814,Lloyds (KM++),8,3,2011
0.47493358218993814,Lloyds (KM++),8,0 2,2011
0.47493358218993814,Lloyds (KM++),8,1 3,2011
0.47492453993655387,Lloyds (KM++),6,0 3 4 6,2012
0.4749019607843137,Lloyds (KM++),4,0 1 3 5,2011
0.4748795932727009,Lloyds (KM++),7,1 3 6,2011
0.47487959327270085,Lloyds (KM++),7,0 2,2011
0.47487959327270085,Lloyds (KM++),7,1 4,2011
0.47487959327270085,Lloyds (KM++),7,1 5,2011
0.4748753174433192,Lloyds (KM++),7,1 2 5 6,2011
0.4747498414570507,Lloyds (KM++),7,0 1 2 4 6,2012
0.47469939973126557,Lloyds (KM++),7,1 5,2014
0.47466720242164406,Lloyds (KM++),6,1,2010
0.47466720242164406,Lloyds (KM++),6,1 4,2010
0.47466720242164406,Lloyds (KM++),6,1 2 5,2010
0.47466720242164406,Lloyds (KM++),6,2 4 5,2010
0.47466720242164406,Lloyds (KM++),6,1 2 3 5,2010
0.47466720242164406,Lloyds (KM++),6,2 3 4 6,2010
0.47466720242164406,Lloyds (KM++),6,0 1 2 3 4 6,2010
0.474667202421644,Lloyds (KM++),6,1 3 5 6,2010
0.474662542546769,Lloyds (KM++),8,2 6,2011
0.4746422301122078,Lloyds (KM++),7,2 5,2011
0.47463629458936496,Lloyds (KM++),8,2 5 6,2014
0.47463600152169744,Lloyds (KM++),7,0 6,2011
0.47462921314762024,Lloyds (KM++),7,1 2 3 4,2014
0.47460290099102814,Lloyds (KM++),8,0 2 4,2014
0.4744849791852521,Lloyds (KM++),8,1 6,2014
0.47426059444809526,Lloyds (KM++),8,1 3 4 5 6,2015
0.47422895745599825,Lloyds (KM++),7,1 3 6,2015
0.47422673134431276,Lloyds (KM++),8,0 2 5,2011
0.4741621865434335,Lloyds (KM++),7,1 4 5 6,2011
0.4740575120723863,Lloyds (KM++),7,3 4 5 6,2010
0.4739295950049473,Lloyds (KM++),6,0 4 6,2013
0.4739295950049473,Lloyds (KM++),6,1 3 5,2013
0.4739125495508601,Lloyds (KM++),6,1 2 3 4 6,2012
0.47371789597816993,Lloyds (KM++),8,4 5,2015
0.4737148653657089,Lloyds (KM++),7,3 4 5 6,2011
0.47368213244929497,Lloyds (KM++),8,2 5 6,2013
0.47361716263173187,Lloyds (KM++),8,1 2 3 4,2010
0.4734194132490077,Lloyds (KM++),8,2 3,2010
0.47341088301325307,Lloyds (KM++),8,0 4 6,2014
0.47341088301325307,Lloyds (KM++),8,2 3 4 5 6,2014
0.473279627085573,Lloyds (KM++),7,0 1 2,2011
0.47320660498588996,Lloyds (KM++),8,1 2 3 4 6,2010
0.47317454117735436,Lloyds (KM++),8,1 2 3 5,2013
0.4731667617397196,Lloyds (KM++),7,1 2 6,2013
0.4731372890510457,Lloyds (KM++),8,0 4 5 6,2010
0.47313728905104563,Lloyds (KM++),8,0 2 4 6,2010
0.47313728905104563,Lloyds (KM++),8,0 1 2 3 5 6,2010
0.4731010895647922,Lloyds (KM++),8,0 3 5 6,2010
0.4730646946508488,Lloyds (KM++),6,0 1,2014
0.4730646946508488,Lloyds (KM++),6,1 2 3,2014
0.4730646946508488,Lloyds (KM++),6,3 4 5,2014
0.47306469465084877,Lloyds (KM++),6,4 5,2014
0.47302744305116445,Lloyds (KM++),6,1 3 4 5 6,2014
0.47289607750587787,Lloyds (KM++),6,1 6,2010
0.4728269911445846,Lloyds (KM++),8,0 1 6,2011
0.4727971294979598,Lloyds (KM++),6,0 1 4 5 6,2010
0.47279712949795977,Lloyds (KM++),6,2 3 4 5,2010
0.47264731424592155,Lloyds (KM++),8,0 1 4 6,2010
0.47264033762378166,Lloyds (KM++),5,1 2 3 4,2010
0.4725328863268772,Lloyds (KM++),8,1 2 3 4 6,2015
0.47248290728733755,Lloyds (KM++),5,0 2 4,2014
0.47248290728733755,Lloyds (KM++),5,0 2 4 6,2014
0.47246977051690237,Lloyds (KM++),7,2 4 5 6,2014
0.47246831613628393,Lloyds (KM++),7,0 1 2 5 6,2012
0.4724413373222897,Lloyds (KM++),7,1 4 6,2010
0.472334485385482,Lloyds (KM++),8,0 3 4 6,2013
0.47228950094019756,Lloyds (KM++),8,3 4 5,2010
0.47228950094019756,Lloyds (KM++),8,0 1 3 4 5 6,2010
0.4722857815442562,Lloyds (KM++),6,1 3 4 5 6,2011
0.4722857815442561,Lloyds (KM++),6,4 5 6,2011
0.47226653249973755,Lloyds (KM++),6,1 4 6,2013
0.4722477255222039,Lloyds (KM++),8,1 2 3,2015
0.47219515094137793,Lloyds (KM++),7,0 5 6,2012
0.47215640718930196,Lloyds (KM++),4,0 1 2 3,2011
0.4721564071893019,Lloyds (KM++),4,1 6,2011
0.4721564071893019,Lloyds (KM++),4,0 1 2 6,2011
0.47215640718930185,Lloyds (KM++),4,1 2 4 5,2011
0.47215640718930185,Lloyds (KM++),4,0 1 2 5 6,2011
0.47215640718930185,Lloyds (KM++),4,0 2 4 5 6,2011
0.4720853472968135,Lloyds (KM++),4,4 5 6,2011
0.47208534729681345,Lloyds (KM++),4,3 6,2011
0.47208534729681345,Lloyds (KM++),4,1 2 3 5 6,2011
0.47206082417946826,Lloyds (KM++),7,0 4 5,2011
0.4720363353742603,Lloyds (KM++),8,2 3 4 5 6,2011
0.471999916591947,Lloyds (KM++),7,6,2013
0.47195545776638403,Lloyds (KM++),8,1 2 3 4 5 6,2015
0.47192292870316827,Lloyds (KM++),8,0 3 6,2010
0.47191108038152396,Lloyds (KM++),8,0 1 2 4 5,2015
0.47189141831998976,Lloyds (KM++),5,2,2011
0.47189141831998976,Lloyds (KM++),5,0 2,2011
0.47189141831998976,Lloyds (KM++),5,0 1 3 4 5,2011
0.47189141831998976,Lloyds (KM++),5,0 2 3 4 5,2011
0.47189141831998976,Lloyds (KM++),5,0 1 2 3 4 5,2011
0.4718883116417748,Lloyds (KM++),8,4,2011
0.4718327158999038,Lloyds (KM++),6,0 1 2 4,2014
0.4717965171743472,Lloyds (KM++),8,2 3 4,2010
0.4717642859090227,Lloyds (KM++),6,0 1 3 4 5,2012
0.47166360359086723,Lloyds (KM++),8,1 2 3 4 6,2014
0.4716554952095382,Lloyds (KM++),8,5 6,2010
0.4716554952095382,Lloyds (KM++),8,1 3 4,2010
0.4716554952095382,Lloyds (KM++),8,0 1 2 3 4 5,2010
0.471630631568776,Lloyds (KM++),5,3 4 6,2012
0.4716306315687759,Lloyds (KM++),5,1 4,2012
0.4716306315687759,Lloyds (KM++),5,0 3 5,2012
0.4716306315687759,Lloyds (KM++),5,0 2 4 6,2012
0.4716306315687759,Lloyds (KM++),5,3 4 5 6,2012
0.4716306315687759,Lloyds (KM++),5,0 1 2 4 6,2012
0.4716306315687759,Lloyds (KM++),5,0 3 4 5 6,2012
0.4715685657573251,Lloyds (KM++),5,1 2 3 5 6,2010
0.4715667075008572,Lloyds (KM++),8,2,2011
0.47150370206968156,Lloyds (KM++),8,0 1 2 4,2010
0.47146682933926265,Lloyds (KM++),8,0 2 6,2011
0.4714381973328052,Lloyds (KM++),8,0 3 5,2014
0.4714331943488726,Lloyds (KM++),6,2 4 5 6,2011
0.4714281885567263,Lloyds (KM++),8,0 1 2,2015
0.4714281885567263,Lloyds (KM++),8,2 3 5 6,2015
0.4714210685679714,Lloyds (KM++),8,2 3 5,2010
0.4714210685679713,Lloyds (KM++),8,0 4 6,2010
0.4713619077032483,Lloyds (KM++),7,0 1 3 4,2012
0.4713619077032483,Lloyds (KM++),7,1 2 5 6,2012
0.4713245581021807,Lloyds (KM++),7,0 4 6,2014
